Text,Language
"Addaami, ®Edeni Gennetete giddo ate hirba macciishshoommo; mullichu noommo daafira, waajje maaxamoommo¯ yii.",Sidama
"Kaaliiqi, ®Mullichu noottota ayi kulihe? Itattokki gede hajajummoheta haqqichote laalo itittoni?¯ yiisi.",Sidama
"Addaami, ®Tini ledo'ya heedhara oottoe mancho, haqqichote aaninni laalo haadhe uyiteennae itoommo¯ yii.",Sidama
"Kaaliiqi Maganu mancho, ®Konne mayira assitta?¯ yee xa'mise. Iseno, ®Hamashshu so'risiiseennae itoomma¯ yitu.",Sidama
"Kaaliiqi Maganu hamashsho, ®Konne assootto coyira saadatenna dubbu moyichi baalunkuwiinni baxxite rumamoottoha ikki; godowikkinni goshooshantanni ha'ratto; hee'ratto diri baalunkunni bushsha itatto; ",Sidama
"atenna manchote mereero, sirchikkinna sirchise mereero diinoomu hee'ranno gede asseemmo; isi umokki cancananno; atino gindesi qasatto¯ yii.",Sidama
"Manchono, ®Godowatta yannara, qarrakki lowo geeshsha batiseemmo; qarrunni ilatta; kuni ikke hee'reennanni, ayiddaannakki yora diaguratta; isino gashshannoheha ikkanno¯ yiise.",Sidama
"Addaamirano, ®Galtekki qaale macciishshite, ?Ittooti? yoommohe haqqicho laalo itoottohura, atenni kainohunni baatto rumantinota ikkito; heeshshokki diri baalunkunni daafurte loosse itatto.",Sidama
Baatto utanna kokko'le fushshitannohe; atino baatto fushshitanno laalo itatto.,Sidama
"Dayotto baatto higatto geeshsha sagale hunkiikkinni itatto; ati bushshahona, galagalte bushsha higatto¯ yiisi.",Sidama
"Addaami galtesira, Heewani yee su'ma fushshise; togo yiinohu lubbo afi'rinohura baalaho ama ikkitinohuraati.",Sidama
Kaaliiqi Maganu Addaamiranna Heewanira gogu uddano seekke uddisiisinsa.,Sidama
"Kaaliiqi Maganu, ®Kuneeti mannu bushanna dancha bade afate ninke giddonni mittu gedeeha ikkino; xaano heeshshote haqqicho laalo adhe ite, hegerera heeshshonniha ikke hee'ra dihasiissannosi¯ yii.",Sidama
"Kunnira, Kaaliiqi Maganu manna Edeni Gennetete darginni fushshi; kalaqamino baatto loose shaqqishanno gede assisi. ",Sidama
"Manna shorrihu gedensaanni, Edeni Gennetete soojjaati ragaanni kirubeeli yinanni sokkaasinenna raga baala falaqqi yitanni giirate gede wala yitanno bise heeshshote haqqichowa massitanno doogo agartanno gede wori.",Sidama
"Hakkunni gedensaanni, Addaami galtesi ledo goxi; iseno godobbe, labbaa beetto iltu. ®Kaaliiqi kaa'lonni labbaa beetto afi'rumma¯ yite, ®Qaayeeli¯ yite su'ma fushshitusi.",Sidama
Aanchite rodoosi Abeeli iltu. Abeeli ge'reewo allaalannoho; Qaayeeli baatto loosi'rannoho.,Sidama
Mitto barra Qaayeeli loosi'rinohunni baattote laalchinni Kaaliiqira kakkalo shiqishi.,Sidama
"Abeeli qole ge'reewu giddonni umihanna coominoha kakkalo asse shiqishi; Kaaliiqi Abeelinna kakkalosi widira lae, shiqishi'rinore adhi.",Sidama
"Qaayeeliwanna kakkalosi widira kayinni dilaino; kunnira, Qaayeeli lowo geeshsha giirami; albisino kolishshi'ri. ",Sidama
"Hatte yannara Kaaliiqi Qaayeelira, ®Mayira giiramitto? Albikkino mayira kolishshi'ri?",Sidama
Dancha assoottoha ikkoommero albikki xawanno; dancha assa hoogittoro kayinni cubbu waalchikkira rie agarannohe; hasattosino ate amadateeti; ati kayinni qeelattora hasiisannohe¯ yiisi.,Sidama
"Qaayeeli rodoosi Abeeli, ®Amo xawo ha'nona¯ yiisi; xawo hadheenna Qaayeeli rodoosi Abeeli gawajje shiisi.",Sidama
"Kaaliiqi Qaayeeli, ®Rodiikki Abeeli mama no?¯ yee xa'misi. Qaayeeli, ®Mama nooro diafoommo; ani rodii'yara agaraanchohoni?¯ yee dawari.",Sidama
"Kaaliiqi Qaayeelira, ®Togo mayira assitto? Macciishshi; du'nantinoti rodiikki mundee rabbate baattotenni anewa higge raartanni no.",Sidama
"Kunnira, du'nantinota rodiikki mundee aggara afoose fantino baatto aana ati rumamoottoha ikki.",Sidama
Baatto loosi'ratto yannara mitto laalchono diuyitannohe; baattote aana tultaawanna raataawattoha ikkatto¯ yiisi.,Sidama
"Qaayeeli Kaaliiqira, ®Cubbi'ya qorichi duqqammora dandeemmokkihonna lowoho;",Sidama
kuneeti techo baattote aaninni shorroottoe; albikkinni ho'leemmo; baattote aana tultaawanna raataawoommoha ikkeemmo; afiehu baalu shaannoe¯ yiisi.,Sidama
"Kaaliiqi isira, ®Dee'ni dihattooti! Kunni ka'a ate shaannohura baalaho lamala ero rabba iillitannosi¯ yiisi. Kaaliiqi Qaayeeli afihu baalu shaannosikki gede malaate worisi.",Sidama
Qaayeeli Kaaliiqi albinni kae ha'ri; Edenira soojjaatoonni Noodi yinanni gobbara hee'ri.,Sidama
Qaayeeli galtesi ledo goxi; iseno godobbe Heenooki iltu. Isino katama mini; katamaho beettisi su'minni ®Heenooki¯ yee su'ma fushshi.,Sidama
Heenooki Iiraadi ili; Iiraadi Mehuyaeeli ili; Mehuyaeeli Matusaeeli ili; Matusaeeli Laamehi ili; ,Sidama
Laamehi lame meento adhi; umiti Aadaati; layinkiti Tsiila yinannite;,Sidama
Aada Yaabaali iltu; Yaabaali saada allaa'litanni dukkanaho heedhannori annaati. ,Sidama
Isi rodii Yuubaali suusulle ufuuffannorinna bagana gantannori annaati.,Sidama
"Tsiila, ®Tubalqayini¯ yinanniha labbaa beetto iltu; isi camotenninna siwiilunni addi addi uduunne seekkannoho. Tubalqayinira Naima yinanni rodoo noosi.",Sidama
"Laamehi lamunku meentisira, ®Aadanna Tsiila! Hanni macciishshe""e; mittu manchi madiisseennae, shiimu beetti ganeennae shoommo;",Sidama
"Qaayeeli shaannohura lamala ero rabba iillitannosi yiniro, ane Laamehi shaannohura kayinni lamalayina lamala ero rabba iillitannosi¯ yiinsa.",Sidama
"Addaami galagale galtesi ledo goxi; labbaa beettono iltusi; iseno, ®Qaayeeli shiinohu Abeeli darga Maganu labbaa beetto uyinoe¯ yite su'masi, ®Seeti¯ yitu.",Sidama
"Seetino labbaa beetto ile, su'ma Heenoosi yee fushshi; mannu Kaaliiqa magansi'ranna qullaawa su'masi woshsha hanafinohu hatte yannaraati.",Sidama
"Maganu manna kalaqi waro, danisinni, labbaahanna meyata asse kalaqino; maassi'rinonsa; su'mansano, ®Manna¯ yee fushshino.",Sidama
Addaamiti ilamate sinna kawiinni aante noote:,Sidama
"Addaami 130 diro ikkisita, iso umosi lawannoha labbaa beetto ili; su'mano Seeti yee fushshisi. ",Sidama
"Hakkunni gedensaanni, Addaami 800 diro hee'ri; wole labballonna seenne ili;",Sidama
Mannu sirchi baattote aana bati'ri yannara seennu ilaminsa;,Sidama
Maganu ooso mannunnihu seennu xumuulle ikkinota la'u; giddonsanni baxxinore doodhite adhitu.,Sidama
"Kaaliiqi, ®Ayyaani'ya mannu aana hegerera dihee'ranno; isi mannahona, dirisi 120 ikkanno¯ yii.",Sidama
"Hatte yannaranna hakkunni gedensaanni, ®Nefiliimi¯ yinanniri hojjaameeyyenna wolqaataammu manni no; insano Maganu ooso mannu seenne adhitu yannara ilantinoreeti; kuri, albi yannara su'minsa egennaminore wolqaataamma ikkitu.",Sidama
"Kaaliiqi mannu bunshe baattote aana batidhinota, wodaninsa hedonna yortonsa duuchanka woyite horonta busha ikkitinota afi.",Sidama
Manna baattote aana kalaqasira gaabbi; wodanisinnino dadilli.,Sidama
"Kaaliiqi, ®Kalaqoommonsahura gaabboommona konne manna, saada, godowunni ha'ranno kalaqamanna cea baattote aaninni huneemmo¯ yii.",Sidama
Nohi yannara ikkino coyi aane nooho: Nohi keeraanchoho; bunshe assannokkihonna Maganu ledo qaafanno manchooti.,Sidama
"Ani Hakaaliya beetti Nehimiya, Faarisi moote Arxekisiisi moohihunni lemiikki diro, Kisilewu yinanni aganira dannawu katamira Suusaho noommo.",Sidama
Roduuwi'ya giddonni mittichu Hanaani yinannihu wole manna hoodete adhe Yihudunni kae anewa dayi. Ani qole Yerusaalamenna Baabilooni gobbanni qafadotenni higgino Ayihudooti noo gara xa'moommo.,Sidama
"Insano, ®Qafadotenni gatte gobbansa higgino Ayihudooti lowo qarriranna shollinyeho ubbe no. Yerusaalamete huxxi diigamino; huxxu cufannano giirantino¯ yite kultinoe.",Sidama
"Ani konne duuchanka coye macciishshummo woyite ofolle wi'loommo. Lowo barra itanna aga agure Gordu Magano huucci'ranni,",Sidama
"®Gordu Magano Kaaliiqa, ati jawahonna waajjinanniho. Ati baxxannoheriranna hajajokki ayirrissannorira baalaho gondoorokki seekkite agaratto.",Sidama
"Magano, soqqamaanokki Israeelete manni gato daafira hashshanna barra huucci'reemmota huuccatto'ya macciishshie. Ninke Israeelete manni, ani umi'yanna annuwa'ya loonsoommo cubbono ifaaxxeemmo.",Sidama
Atera gara gimbe hajajokki baala hunnoommo. Soqqamaanchikki Muse widoonni qolte oottoha seerakkinna wogakki diagadhinoommo.,Sidama
"Ki'ne Israeelete manna, anera ammanama hoogginiro dagate mereero billaalliseemmo'ne. Ikkollana anewa higgine hajajoommo'nere wonshitiniro, baattote qacce geeshsha billaallitiniro nafa, ani magansi'naera doodhoommo dargira galagalche abbeemmo'ne? yite Musera coyi'rootto qaale qaagi.",Sidama
"Magano, kuri soqqamaanokkiitinna umikki mannaatiwe. Kunni albaannino jawa wolqakkinninna jawaata cigilekkinni gatisoottonsa. ",Sidama
"Kaaliiqa'ya ballo, kuneeti xaano ane soqqamaanchikkitanna ate ayirrisa baxxannorita wolootu huuccattono macciishshi. Techo loosate hedoommo coyi qinaannoe gede mootete wodana shaqqishatenni kaa'lie¯ yaanni huucci'roommo.",Sidama
"Arxekisiisi moohihunni lemiikki diro Nisaani yinanni aganira mitto barra, mootete woyinete xajje haa're shiqishoommo. Hakkunnira albaanni moote albi'ya aana dadillu malaate afe diegennino.",Sidama
"Kunni daafira, ®Dhiwamittokkinni albikki mayira xawulushshi yiino? Kuni wodanu dadilleeti ikkinnina wole di""ikkino¯ yiie. Anino lowo geeshsha waajjummo. Ikkollana mootete,",Sidama
"®Moote, ati hegerera hee'ri! Akaakka'ya madaarantino katami diigameenna huxxu cufannano giirante gooffeenna hiitto dadilla hoogeemmo?¯ yee dawaroommo.",Sidama
"Mooteno, ®Xa ma""assinahera hasi'rattoyya?¯ yee xa'mie. Anino Gordu Magano huucci'rummohu gedensaanni,",Sidama
"mootete, ®Moote, ati maahoyye yiittoeronna baxattoeha ikkiro, akaakka'ya madaarantinowa Yihudaho noo katama Yerusaalame ha'reemmo gedenna, isono galagalche mineemmo gede fajjie¯ yee huucci'rummo.",Sidama
"Hattenne yannara, mootitte mootete mule ofolte heedheenna, mooteno xa'mo'ya haa're, ®Doogokki mageeshshi yanna adhitannohe? Mamoote higatto?¯ yee xa'mie. Anino mageeshshi yanna adhitannoeronna mamaro higeemmoro kulummosi.",Sidama
"Hakkiichinni aanche, Yihuda sa""ate fajjitannoe gede Efiraaxisi Awuraajji Galchimihu gashshaanora borrote sokka aannoe gede moote xa'mi'rummo.",Sidama
"Hattono Asaafi yinannihu, mootete dubbo agarannohu, Qullaawu Mini huxxi waalchira katamu huxxiranna ani galeemmo minira ikkitanno haqqe kadhate borrote sokka uyinannie gedeno xa'mi'rummo. Dancha Maganu anga ledo'ya noo daafira, moote xa'mi'roommore baala uyie.",Sidama
"Mooteno shiima olu hajajaanonna faradaano ane ledo hadhanno gede assi. Anino Efiraaxisi Awuraajja Galchimiha hige ha'rummo. Hakkiichira iillanni hee'renni, borrote sokka gobbate gashshaanora uummo.",Sidama
"Kayinnilla, Beetihorooni Katamira hee'rannohu Sanbalaaxinna Amooni gobba roorrichi Xobbiya, Israeelete mannira dancha coye assanno manchi dayinota affe lowo geeshsha hanqitu.",Sidama
"Ani Yerusaalame iille, hakkiicho 3 barra fooliishshi'roommo.",Sidama
"Yerusaalamete looseemmo looso baala, Maganu wodani'yara worino coye ayerano kulummokkinni keeshshoommo. Hakkunni gedensaanni, miilla'ya giddonni shiima manna hoode adhe hashshu mereero fuloommo. Ani gulufe noommo harricho agurranna, wole saada dinonke.",Sidama
"Lagichu huxxi waalcho fule, ®Dhudhuufu Buicho¯ yinannite widoonni hege, wodiidoonni ishine tunganniwa maroommo. Yannano hashshaati. Saeemmo woyite diigantinota katamu huxxuwanna giirante gooffinota huxxu waalchuwa laoommo.",Sidama
"Hakkiichinnino sae, katamaho soojjaatoonni aliyye ragira, ®Buichote Waalcho¯ yinanniwanna mootete kofamewa maroommo. Kayinnilla, gulufoommo harrichi diigantino kinna aanaanni hige sa""anno faro diafi'rino.",Sidama
"Kunni daafira, hashsha Qedirooni Waa dirre huxxa la""anni sae ha'roommo. Goofimarchohono hattenne dayommo doogo hige lagichu huxxi waalchi widoonni katama eoommo.",Sidama
"Gobbate aana heedhanno roorrooti mereero, hiikko noommoronna ma""assoommoro afinohu dino. Hatte yanna geeshsha, Ayihudootu miilla'yara, qeesootaho, albisootahono ikko roorrootaho woy ledo loossara hendoonniriranna wolu mannirano kuloommori mitturino dino.",Sidama
"Xa kayinni insara, ®Xaate noo qarra baala la'e. Kuneeti, Yerusaalame diigantino; huxxu waalchuwano giirante gooffino. Kunnira, xa amme ka'ne katamu huxxa huxxine, iillinonke saala hoo'lino!¯ yoommonsa.",Sidama
"Hakkiinni aancheno, dancha Maganu anga ledo'ya noota, asse kaa'linoe garanna moote kulinoere baala egensiisummonsa. Insano, ®Galagalchine minno!¯ yituehu gedensaanni, looso danchu garinni hanafate qixxaabbu. ",Sidama
"Kayinnilla, Sanbalaaxinna Xobbiya hattono Geesaami yinannihu mittu Arabichi ninke fushshinoommota loosu qixxeesso macciishshitu yannara, qacifattanninna oso'litanni, ®Ma""assitinanni heedhinoonniro affinoonni? Woy mootete aana ka'inara hasidhinoonnini?¯ yite xa'mitunke.",Sidama
"Anino, ®Gordu Magani loosonke qineessannonke; ninke isi soqqamaanooti; kunnira looso hananfeemmo. Ki'nera kayinni, Yerusaalamete gutu, doyichonna wogate karsi dino'ne¯ yee dawarummonsa.",Sidama
"Katamu huxxi galagale huxxaminohu kunnira woroonni kulloonni garinniiti: Qeesootu roorrichi Eeliyaashiibinna ledosi qeesooti, ®Ge'reewu Waalcho¯ yinanni huxxa galagalchite huxxite uyitu. Cufannano seekkitu. Huxxano, ®Xibbe¯ yinanni shae kinchunnitanna, ®Hanaanieeli¯ yinanni shae kinchunnite geeshsha huxxite uyitu.",Sidama
"Iyyaarkote manni hakkunninni aanino gafa huxxeenna, Zakuuri yinannihu Imiiri beetti hakkunnira aanino gafa huxxi.",Sidama
"Hasina""a boosaalli manni, ®Qulxu'mu Waalcho¯ yinanniwa huxxi. Mokkollono dirte wortu; waalchuwano xaadissu; waalchohono cufana, waawannanna magadaancho seekkitu.",Sidama
Haqoosira beettisi beetto ikkinohu Ooriyo beetti Meremooti hakkiinni aane noo gafa huxxi. Meshazaabieelira beettisi beetto ikkinohu Berakiya beetti Meshulaami aane noo gafa huxxi. Hakkiinni aane noo gafa Beaana beetti Saadooqi huxxi. ,Sidama
"eqoa Katami manni hakkiinni aane noo gafa huxxi. Kayinnilla, katamu ayirraddi loosiissannori uyitinoha wolqate looso loosa gibbu.",Sidama
"Faaseha beetti Yoyadai, Besoodiya beetti Meshulaami, Yishana waalcho huxxitu. Mokkollono dirte wortu; waalchuwano xaadissu; cufannateno waawannanna magadaancho seekkitu. ",Sidama
"Gebaooni gobbahu Melaaxiya, Meronooti gobbahu Yadooni, Gebaooninna Mitsipha manni Galchimi Awuraajji Efiraaxisihu gashshaanchi mini geeshsha noo gafa huxxitu.",Sidama
"Culka daashshannohu Harihaya beetti Uzieeli hakkiinni aane noo gafa huxxi. Aane noo gafa shitto qixxeessitannori giddonni Hanaaniya yinannihu huxxi. Kuni manni, ®Hala'lado Huxxa¯ yinanni dargi geeshsha nooha baala huxxe gudi.",Sidama
"Hakkiinni aane noo gafa, Yerusaalamenniha darate worada gashshinohu Huuri beetti Refaya huxxi.",Sidama
Harumaafi beetti Yidaiya minisira albaanni noo gafa huxxi. Aane noo gafano Hashebaaniya beetti Haxuushi huxxi.,Sidama
"Hariimi beetti Malkiyanna Pohaati-Moaabi beetti Hashuubi hakkiinni aane noo gafanna, ®Giirate Booso Shae¯ yinanniwa huxxitu.",Sidama
"Aane noo gafano, wolu Yerusaalamete daratu woradi gashshaanchi Haloheshi beetti Shaluumi huxxi; seennisino huxxa kaa'lisi.",Sidama
"Hanooni yinanni manchinna Zanoha gobbara hee'ranno manni kaa'lame Lagichu Waalcho haaroonsite huxxitu; cufannano seekkitu; cufannateno waawannanna magadaancho seekkitu; ishine tunganni waalchi geeshsha, qaafo ikkanno huxxa galagalchite huxxitu.",Sidama
Beetihakaremi woradi gashshaanchi Rekaabi beetti Malkiya ishine tunganni waalcho huxxi. Cufannano seekki; cufannateno waawannanna magadaancho seekki.,Sidama
"Mitsipha woradi gashshaanchi Kolihooze beetti Shaluumi Buichote Huxxi Waalcho galagalche huxxi; gafo fukkihu gedensaanni cufanna uurrisi; cufannateno waawannanna magadaancho seekki. Sheelahi Kofame widoonni gashshootu mini gatinni kayise, Daawiti Katama fullanni dirimi geeshsha noo gafa galagalche huxxi.",Sidama
"Beeti-Tsuuri Awuraajja darate gashshinohu Azibuqi beetti Nehimiya, Daawiti moogi geeshsha mannu ummo kofamenna olantote qachi geeshsha noo gafa huxxi.",Sidama
Huxxu loosira ledo noo Leewaawooti su'mi kunninni aane nooho: Baani beetti Rehuumi hakkiinni aane noo gafa huxxi. Qeila woradi darate gashshinohu Hashaabiya woradisi su'minni aane noo gafa huxxi.,Sidama
"Hakkiichinni aane noo gafa, Qeila woradi darate gashshinohu Henadaadi beetti Binuwi huxxi. ",Sidama
Mitsipha gashshaanchi Iyyaasu beetti Ezeeri olu bagado duunnannihura albaanni nooha huxxu eramme geeshsha nooha baala huxxi.,Sidama
"Zaabaya beetti Baarookino, qeesootu qari Eeliyaashiibi minira e'nanni waalchi geeshsha nooha diinaggaawe huxxi.",Sidama
"Haqoosira beettu beetto ikkinohu Ooriyo beetti Meremooti hakkiinni kayise, Eeliyaashiibi mini qacce geeshsha nooha huxxi.",Sidama
Hakkiichinni aane nooha huxxitino qeesooti su'mi kunninni aane nooho: Yerusaalamete gaangaawira noo qeesooti hakkiichinni aane noo gafa huxxitu.,Sidama
"Insanni aanchite, Biiniyaaminna Hashuubi mininsara albaanni noo gafa huxxitu. Anaaniyara beettu beetto ikkinohu Maiseya beetti Azaariya umisi mini mule noo gafa huxxi.",Sidama
"Henadaadi beetti Binuwi, Azaariya mininni kayise huxxu eramme geeshsha nooha huxxi. ",Sidama
"Uzayi beetti Palaali huxxu erammenninna mootete mine agarranni shae aliidi gashshootu minitenni kayise, agarranni nafari mule noo gafa baala huxxi.",Sidama
"Paariooshi beetti Pedaya qole, wayi waalchi mule soojjaatoonni noo darganna, Qullaawa Mine agarranni shae, yaano Qullaawu Mini loosaasine heedhannoha katamunniha mitto gafa, ®Oofeeli¯ yinanniwa noo gafa huxxi.",Sidama
"Teqoanni dayino mannino hakkiichinni sufe layinkimeeshsho Qullaawa Mine agarrara seekkinoonnitenni jawa shae albiidinni kayise, Oofeeli mule noo huxxi geeshsha huxxi.",Sidama
"Gamu qeesootino, umi uminsa minira albaanni noo gafa, ®Faradu Waalcho¯ yinannihura aliyyeenni noo gafa huxxitu.",Sidama
"Imeeri beetti Saadooqi minisira albaanni nooha huxxeenna, soojjaati huxxi waalcho agarannohu Shakaaniya beetti Shemaiya hakkiichinni aane nooha huxxi.",Sidama
"Shelemiya beetti Hanaaniyanna Tsalaafihu leelki beetti Hanooni, layinkimeeshsho uyinoonninsa gafa huxxitu. Berakiya beetti Meshulaami minisira albaanni noo gafa huxxi.",Sidama
Culka daashshannohu Malkiya aane noo gafa huxxu erammera Aliyye Soojjaati mule noohu towantanni waalchi geeshsha nooha soqqamaanotenna daddalaasinete mini geeshsha noo hulfama huxxi.,Sidama
"Culka daashshitannorinna daddalaasineno huxxu maddera noo gafinni kayisse, ge'reewu huxxi waalchi geeshsha nooha goofimarchu hulfama huxxitu.",Sidama
"Ninke Ayihude huxxu looso hananfoommota Sanbalaaxi macciishshe, lowo geeshsha aarami; hifatame xonankera kai.",Sidama
"Jaallasinna Samaariyu gaaddo albaanni, ®Kuri dhukiweelootu Ayihude ma""assitara heddino? Katama galagalchite mintara heddinoni? Kakkalo shiqishatenni looso mittu barrinni guddara dandiitannoha lawannonsani? Huxxaho ikkitanno kinna giirante duunantinote giddonni fushshate dandiita ikka?¯ yaanni qacifatinsa.",Sidama
"Mulesi uurre noohu Amoonichu Xobbiyano lede, ®Insa mayi huxxa huxxa dandiitanno? Insa huxxi yeedaala nafa giddituro diigamannoho¯ yaanni coyi'ri.",Sidama
"Anino, ®Magano'ya ballo, qacifattannonke gara lai! Tini xononsa uminsara higgo! Jajjinsa baalu adhameenna, insano qafadante manni gobba hadho! ",Sidama
"Bushu loosinsa daafira maartootinsa. Diigaminoha huxxinanna xontinonkena, cubbonsa habbooti¯ yee huucci'rummo.",Sidama
"Ninkeno huxxa uurrinsummokkinni, mannu jawaate huxxanna looso hallo iillinshummo.",Sidama
"Sanbalaaxinna Xobbiya, hattono Arabete, Amooninna Ashidoodi manni galagalchine huxxinanni hee'noommohu Yerusaalamete huxxi goofanni nootanna faro baala beebbanni noota macciishshite, lowo geeshsha aarantu.",Sidama
"Kunnira, mitteenni kaa'lante Yerusaalame qasatenna gawajjate gano gantu.",Sidama
Ninke kayinni sammi yine Maganonke huucci'noommo. Insa gargarate hashshanna barra uurrite agartanno agaraasineno wodhinummo.,Sidama
